Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SparseHNSW_a0.9_b2_p128,"M=32 efC=200 ef=200 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9762746234,0.9980,211.0993,0.8586,0.0000,0.101219,"0.101219;0.101368;0.100954",29.321842,34104.27,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b2_p128,"M=32 efC=200 ef=400 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9804171495,0.9986,211.0993,0.8586,0.0000,0.111915,"0.111040;0.111963;0.111915",32.420336,30844.84,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b2_p128,"M=32 efC=200 ef=800 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9807068366,0.9986,211.0993,0.8586,0.0000,0.113882,"0.114779;0.113882;0.113449",32.990151,30312.08,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b2_p128,"M=32 efC=200 ef=1600 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9807068366,0.9986,211.0993,0.8586,0.0000,0.116377,"0.116633;0.116377;0.116174",33.712920,29662.22,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b2_p128,"M=32 efC=200 ef=3200 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9807068366,0.9986,211.0993,0.8586,0.0000,0.120189,"0.120189;0.120085;0.120354",34.817207,28721.43,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p128,"M=32 efC=200 ef=10 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9189455388,0.9780,211.0993,0.8586,0.0000,0.025591,"0.026022;0.025591;0.025167",7.413384,134891.17,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p128,"M=32 efC=200 ef=20 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9189455388,0.9780,211.0993,0.8586,0.0000,0.024782,"0.024858;0.024782;0.024735",7.179027,139294.65,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p128,"M=32 efC=200 ef=50 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9410486674,0.9855,211.0993,0.8586,0.0000,0.035621,"0.035657;0.035621;0.035397",10.318946,96909.13,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p128,"M=32 efC=200 ef=100 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9658169177,0.9951,211.0993,0.8586,0.0000,0.064822,"0.064689;0.064822;0.064928",18.778100,53253.53,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p128,"M=32 efC=200 ef=200 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9778389340,0.9980,211.0993,0.8586,0.0000,0.107192,"0.107192;0.107696;0.107135",31.052144,32203.90,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p128,"M=32 efC=200 ef=400 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9828215527,0.9986,211.0993,0.8586,0.0000,0.123222,"0.123172;0.123222;0.124041",35.695829,28014.48,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p128,"M=32 efC=200 ef=800 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9834009270,0.9986,211.0993,0.8586,0.0000,0.127251,"0.127251;0.127102;0.127933",36.862978,27127.49,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p128,"M=32 efC=200 ef=1600 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9834009270,0.9986,211.0993,0.8586,0.0000,0.130132,"0.130360;0.129693;0.130132",37.697567,26526.91,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p128,"M=32 efC=200 ef=3200 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9834009270,0.9986,211.0993,0.8586,0.0000,0.134061,"0.134061;0.134153;0.133875",38.835747,25749.47,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b4_p128,"M=32 efC=200 ef=10 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9320683662,0.9832,211.0993,0.8586,0.0000,0.030386,"0.030964;0.030386;0.030118",8.802433,113604.95,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b4_p128,"M=32 efC=200 ef=20 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9320683662,0.9832,211.0993,0.8586,0.0000,0.029727,"0.029959;0.029727;0.029717",8.611530,116123.39,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b4_p128,"M=32 efC=200 ef=50 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9411645423,0.9855,211.0993,0.8586,0.0000,0.035778,"0.035778;0.035946;0.035724",10.364426,96483.87,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b4_p128,"M=32 efC=200 ef=100 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9659907300,0.9951,211.0993,0.8586,0.0000,0.064880,"0.064965;0.064880;0.064733",18.794902,53205.92,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b4_p128,"M=32 efC=200 ef=200 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9780706837,0.9980,211.0993,0.8586,0.0000,0.110505,"0.111442;0.110505;0.110394",32.011877,31238.41,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b4_p128,"M=32 efC=200 ef=400 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9838644264,0.9986,211.0993,0.8586,0.0000,0.134922,"0.134376;0.134922;0.135591",39.085168,25585.15,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b4_p128,"M=32 efC=200 ef=800 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9848783314,0.9988,211.0993,0.8586,0.0000,0.140958,"0.140708;0.140958;0.141285",40.833720,24489.56,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b4_p128,"M=32 efC=200 ef=1600 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9848783314,0.9988,211.0993,0.8586,0.0000,0.143507,"0.143507;0.143508;0.143157",41.572132,24054.58,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b4_p128,"M=32 efC=200 ef=3200 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9848783314,0.9988,211.0993,0.8586,0.0000,0.147521,"0.146553;0.148087;0.147521",42.734936,23400.06,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b5_p128,"M=32 efC=200 ef=10 alpha=0.9 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9411645423,0.9855,211.0993,0.8586,0.0000,0.036729,"0.036851;0.036729;0.036674",10.639919,93985.68,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b5_p128,"M=32 efC=200 ef=20 alpha=0.9 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9411645423,0.9855,211.0993,0.8586,0.0000,0.036217,"0.036239;0.036217;0.036050",10.491599,95314.36,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b5_p128,"M=32 efC=200 ef=50 alpha=0.9 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9411645423,0.9855,211.0993,0.8586,0.0000,0.036015,"0.035985;0.036028;0.036015",10.433082,95848.95,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b5_p128,"M=32 efC=200 ef=100 alpha=0.9 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9659907300,0.9951,211.0993,0.8586,0.0000,0.065110,"0.065110;0.065122;0.065104",18.861530,53017.97,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b5_p128,"M=32 efC=200 ef=200 alpha=0.9 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9780996524,0.9980,211.0993,0.8586,0.0000,0.113461,"0.113461;0.113418;0.113963",32.868192,30424.55,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b5_p128,"M=32 efC=200 ef=400 alpha=0.9 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9849073001,0.9988,211.0993,0.8586,0.0000,0.146016,"0.146721;0.145799;0.146016",42.298957,23641.24,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b5_p128,"M=32 efC=200 ef=800 alpha=0.9 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9861239861,0.9991,211.0993,0.8586,0.0000,0.155579,"0.156259;0.155245;0.155579",45.069235,22188.08,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b5_p128,"M=32 efC=200 ef=1600 alpha=0.9 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9862398610,0.9991,211.0993,0.8586,0.0000,0.158494,"0.157700;0.158988;0.158494",45.913673,21780.00,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b5_p128,"M=32 efC=200 ef=3200 alpha=0.9 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9862398610,0.9991,211.0993,0.8586,0.0000,0.162182,"0.162182;0.161553;0.162830",46.982039,21284.73,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b6_p128,"M=32 efC=200 ef=10 alpha=0.9 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9477983778,0.9878,211.0993,0.8586,0.0000,0.042778,"0.042958;0.042720;0.042778",12.392236,80695.68,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b6_p128,"M=32 efC=200 ef=20 alpha=0.9 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9477983778,0.9878,211.0993,0.8586,0.0000,0.042447,"0.042447;0.042421;0.042514",12.296350,81324.95,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b6_p128,"M=32 efC=200 ef=50 alpha=0.9 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9477983778,0.9878,211.0993,0.8586,0.0000,0.042391,"0.042576;0.042391;0.042372",12.280127,81432.38,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b6_p128,"M=32 efC=200 ef=100 alpha=0.9 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9659907300,0.9951,211.0993,0.8586,0.0000,0.065778,"0.065778;0.065737;0.065830",19.055041,52479.55,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b6_p128,"M=32 efC=200 ef=200 alpha=0.9 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9780996524,0.9980,211.0993,0.8586,0.0000,0.115962,"0.115428;0.116114;0.115962",33.592700,29768.37,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b6_p128,"M=32 efC=200 ef=400 alpha=0.9 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9851680185,0.9988,211.0993,0.8586,0.0000,0.155190,"0.155190;0.154980;0.155250",44.956547,22243.70,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b6_p128,"M=32 efC=200 ef=800 alpha=0.9 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9865874855,0.9991,211.0993,0.8586,0.0000,0.170528,"0.167905;0.170528;0.170603",49.399768,20243.01,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b6_p128,"M=32 efC=200 ef=1600 alpha=0.9 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9867033604,0.9991,211.0993,0.8586,0.0000,0.172232,"0.172232;0.171551;0.172293",49.893395,20042.73,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b6_p128,"M=32 efC=200 ef=3200 alpha=0.9 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9867033604,0.9991,211.0993,0.8586,0.0000,0.176611,"0.176611;0.176653;0.176337",51.161935,19545.78,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b7_p128,"M=32 efC=200 ef=10 alpha=0.9 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9545191194,0.9907,211.0993,0.8586,0.0000,0.048840,"0.048770;0.048840;0.048867",14.148320,70679.77,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b7_p128,"M=32 efC=200 ef=20 alpha=0.9 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9545191194,0.9907,211.0993,0.8586,0.0000,0.048729,"0.048951;0.048729;0.048358",14.116165,70840.77,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b7_p128,"M=32 efC=200 ef=50 alpha=0.9 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9545191194,0.9907,211.0993,0.8586,0.0000,0.048568,"0.048603;0.048512;0.048568",14.069525,71075.61,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b7_p128,"M=32 efC=200 ef=100 alpha=0.9 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9659907300,0.9951,211.0993,0.8586,0.0000,0.065562,"0.065404;0.065562;0.065576",18.992468,52652.45,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b7_p128,"M=32 efC=200 ef=200 alpha=0.9 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9780996524,0.9980,211.0993,0.8586,0.0000,0.116921,"0.117223;0.116921;0.116367",33.870510,29524.21,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b7_p128,"M=32 efC=200 ef=400 alpha=0.9 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9858632677,0.9991,211.0993,0.8586,0.0000,0.165270,"0.165270;0.165730;0.164822",47.876593,20887.03,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b7_p128,"M=32 efC=200 ef=800 alpha=0.9 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9874275782,0.9994,211.0993,0.8586,0.0000,0.184468,"0.184349;0.185547;0.184468",53.438007,18713.27,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b7_p128,"M=32 efC=200 ef=1600 alpha=0.9 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9876013905,0.9994,211.0993,0.8586,0.0000,0.187262,"0.187972;0.187262;0.187221",54.247393,18434.07,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b7_p128,"M=32 efC=200 ef=3200 alpha=0.9 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9876013905,0.9994,211.0993,0.8586,0.0000,0.192746,"0.192928;0.192285;0.192746",55.836037,17909.58,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b8_p128,"M=32 efC=200 ef=10 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9590092700,0.9919,211.0993,0.8586,0.0000,0.054824,"0.054355;0.054824;0.055134",15.881808,62965.12,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b8_p128,"M=32 efC=200 ef=20 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9590092700,0.9919,211.0993,0.8586,0.0000,0.054941,"0.054941;0.054758;0.054959",15.915701,62831.04,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b8_p128,"M=32 efC=200 ef=50 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9590092700,0.9919,211.0993,0.8586,0.0000,0.054865,"0.054665;0.054865;0.055202",15.893685,62918.07,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b8_p128,"M=32 efC=200 ef=100 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9659907300,0.9951,211.0993,0.8586,0.0000,0.065890,"0.065890;0.066208;0.065773",19.087486,52390.35,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b8_p128,"M=32 efC=200 ef=200 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9780996524,0.9980,211.0993,0.8586,0.0000,0.117942,"0.118318;0.117942;0.117880",34.166280,29268.62,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b8_p128,"M=32 efC=200 ef=400 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9859212051,0.9991,211.0993,0.8586,0.0000,0.173373,"0.173373;0.173262;0.173618",50.223928,19910.83,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b8_p128,"M=32 efC=200 ef=800 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9878331402,0.9994,211.0993,0.8586,0.0000,0.195573,"0.195573;0.195367;0.195780",56.654983,17650.70,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b8_p128,"M=32 efC=200 ef=1600 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9880069525,0.9994,211.0993,0.8586,0.0000,0.199713,"0.200054;0.199713;0.198771",57.854287,17284.80,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b8_p128,"M=32 efC=200 ef=3200 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9880069525,0.9994,211.0993,0.8586,0.0000,0.202476,"0.203880;0.202027;0.202476",58.654693,17048.93,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b1_p256,"M=32 efC=200 ef=10 alpha=0.9 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.8755793743,0.7175,211.0993,0.8586,0.0000,0.024388,"0.024973;0.024388;0.023989",7.064890,141545.02,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b1_p256,"M=32 efC=200 ef=20 alpha=0.9 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.8755793743,0.7175,211.0993,0.8586,0.0000,0.023672,"0.023672;0.023712;0.023652",6.857474,145826.29,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b1_p256,"M=32 efC=200 ef=50 alpha=0.9 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.8936848204,0.7416,211.0993,0.8586,0.0000,0.034694,"0.034749;0.034694;0.034650",10.050406,99498.47,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b1_p256,"M=32 efC=200 ef=100 alpha=0.9 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9143395133,0.7652,211.0993,0.8586,0.0000,0.064328,"0.064221;0.064405;0.064328",18.634994,53662.48,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b1_p256,"M=32 efC=200 ef=200 alpha=0.9 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9238122827,0.7783,211.0993,0.8586,0.0000,0.116746,"0.117335;0.116746;0.116201",33.819815,29568.46,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b1_p256,"M=32 efC=200 ef=400 alpha=0.9 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9298667439,0.7867,211.0993,0.8586,0.0000,0.162243,"0.162115;0.162710;0.162243",46.999710,21276.73,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b1_p256,"M=32 efC=200 ef=800 alpha=0.9 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9308227115,0.7883,211.0993,0.8586,0.0000,0.169417,"0.168938;0.169417;0.170079",49.077926,20375.76,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b1_p256,"M=32 efC=200 ef=1600 alpha=0.9 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9308227115,0.7883,211.0993,0.8586,0.0000,0.171869,"0.172692;0.170873;0.171869",49.788239,20085.06,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b1_p256,"M=32 efC=200 ef=3200 alpha=0.9 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9308227115,0.7883,211.0993,0.8586,0.0000,0.176321,"0.176958;0.176321;0.175451",51.077926,19577.93,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b2_p256,"M=32 efC=200 ef=10 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9181633835,0.9780,211.0993,0.8586,0.0000,0.025042,"0.025563;0.025042;0.024662",7.254345,137848.41,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b2_p256,"M=32 efC=200 ef=20 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9181633835,0.9780,211.0993,0.8586,0.0000,0.024361,"0.024432;0.024361;0.024313",7.057068,141701.90,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b2_p256,"M=32 efC=200 ef=50 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9402375435,0.9855,211.0993,0.8586,0.0000,0.035255,"0.035371;0.035255;0.035055",10.212920,97915.19,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b2_p256,"M=32 efC=200 ef=100 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9648609502,0.9951,211.0993,0.8586,0.0000,0.064836,"0.065070;0.064836;0.064597",18.782155,53242.03,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b2_p256,"M=32 efC=200 ef=200 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9768250290,0.9980,211.0993,0.8586,0.0000,0.117584,"0.116816;0.117584;0.117790",34.062572,29357.74,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b2_p256,"M=32 efC=200 ef=400 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9851390498,0.9994,211.0993,0.8586,0.0000,0.174490,"0.174649;0.173464;0.174490",50.547509,19783.37,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b2_p256,"M=32 efC=200 ef=800 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9865585168,0.9997,211.0993,0.8586,0.0000,0.187893,"0.187202;0.187893;0.188651",54.430185,18372.16,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b2_p256,"M=32 efC=200 ef=1600 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9869351101,1.0000,211.0993,0.8586,0.0000,0.192213,"0.191690;0.192213;0.192267",55.681634,17959.24,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b2_p256,"M=32 efC=200 ef=3200 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9869351101,1.0000,211.0993,0.8586,0.0000,0.195390,"0.195390;0.194249;0.196367",56.601970,17667.23,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p256,"M=32 efC=200 ef=10 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9189455388,0.9780,211.0993,0.8586,0.0000,0.025363,"0.025837;0.025363;0.025104",7.347335,136103.77,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p256,"M=32 efC=200 ef=20 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9189455388,0.9780,211.0993,0.8586,0.0000,0.024733,"0.024733;0.024741;0.024617",7.164832,139570.61,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p256,"M=32 efC=200 ef=50 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9410486674,0.9855,211.0993,0.8586,0.0000,0.035565,"0.035565;0.035399;0.035650",10.302723,97061.72,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p256,"M=32 efC=200 ef=100 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9658169177,0.9951,211.0993,0.8586,0.0000,0.064751,"0.064585;0.065065;0.064751",18.757532,53311.92,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p256,"M=32 efC=200 ef=200 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9778968714,0.9980,211.0993,0.8586,0.0000,0.117279,"0.117279;0.117650;0.117163",33.974218,29434.08,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p256,"M=32 efC=200 ef=400 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9865295481,0.9994,211.0993,0.8586,0.0000,0.184269,"0.184269;0.185339;0.184192",53.380359,18733.48,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p256,"M=32 efC=200 ef=800 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9883256083,0.9997,211.0993,0.8586,0.0000,0.205393,"0.205376;0.205813;0.205393",59.499710,16806.80,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p256,"M=32 efC=200 ef=1600 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9889629200,1.0000,211.0993,0.8586,0.0000,0.210241,"0.210090;0.210241;0.211070",60.904114,16419.25,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b3_p256,"M=32 efC=200 ef=3200 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9889629200,1.0000,211.0993,0.8586,0.0000,0.215139,"0.215139;0.215451;0.214047",62.323001,16045.44,,4.63,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.9_b4_p256,"M=32 efC=200 ef=10 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9320683662,0.9832,211.0993,0.8586,0.0000,0.030394,"0.030779;0.030394;0.030093",8.804751,113575.05,,4.63,0,3452,10,True,nid007071,57248609
